case,sample_categories,Scheme,PassID,CandidateID,BaseCandidateID,TaskID,Duration,CandidateStart,incremental_reason,accepted,full_task_feasible,full_grid_feasible,rejection_consistent,capacity_pressure_ratio,grid_import_pressure_ratio,abs_residual_cost_CNY,abs_residual_carbon_tCO2,abs_residual_renewable_used_MWh,abs_residual_service_objective,abs_residual_used_gpu_instant,abs_residual_used_it_power_instant_mw,abs_residual_ai_energy_mwh,abs_residual_facility_average_power_mw,max_absolute_residual,max_relative_residual,worst_quantity,audit_mode
fractional_cross_two_hours,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C050004,Q2C050004,4,1.6166666666666742,419.0,feasible,False,True,True,True,0.9733604938271605,0.0,0.0,0.0,7.74264208303066e-10,3.8559142044678613e-16,0.0,3.552713678800501e-15,3.552713678800501e-15,5.684341886080802e-14,7.74264208303066e-10,7.74264208303066e-10,renewable_used_MWh,
integer_duration,feasible_but_rejected|hour_boundary|integer_duration|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C050014,Q2C050014,14,1.0,1140.0,feasible,False,True,True,True,0.9575056902439025,0.0,0.0,0.0,5.684341886080802e-14,1.5254724566871047e-16,0.0,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
hour_boundary,feasible_but_rejected|hour_boundary|integer_duration|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C050056,Q2C050056,56,4.0,2395.0,feasible,False,True,True,True,0.9614624505928854,0.0,4.667526809498668e-08,0.0,2.532374310248997e-10,1.7867651802561113e-16,0.0,2.842170943040401e-14,1.4210854715202004e-14,5.684341886080802e-14,4.667526809498668e-08,1.071372748016899e-09,cost_CNY,
cross_2399_2400,cross_2399_2400|feasible_but_rejected|fractional_duration|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C050155,Q2C050155,157,6.316666666666663,2399.0,feasible,False,True,True,True,0.9234962962962963,0.0,0.0,0.0,7.324274520215113e-10,7.216449660063518e-15,0.0,7.105427357601002e-15,7.105427357601002e-15,1.1368683772161603e-13,7.324274520215113e-10,7.324274520215113e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C074326,Q2C074326,24561,4.366666666666674,633.0,feasible,False,True,True,True,0.9674761904761906,0.0,0.0,0.0,0.0,6.996898720135203e-16,0.0,7.105427357601002e-15,7.105427357601002e-15,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C050444,Q2C050444,450,4.916666666666686,1403.0,feasible,False,True,True,True,0.7822916660714285,0.0,1.871376298367977e-08,0.0,8.298002285300754e-10,5.218048215738236e-15,0.0,2.842170943040401e-14,1.4210854715202004e-14,5.684341886080802e-14,1.871376298367977e-08,1.8715250222195662e-12,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C091694,Q2C091694,42108,5.616666666666561,1658.0,feasible,False,True,True,True,0.9845728395061729,0.0,0.0,0.0,7.91715137893334e-10,6.799709450014402e-16,0.0,7.105427357601002e-15,7.105427357601002e-15,1.1368683772161603e-13,7.91715137893334e-10,7.91715137893334e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C093094,Q2C093094,43524,4.650000000000091,1167.0,feasible,False,True,True,True,0.7384333333333334,0.0,0.0,0.0,0.0,3.7491880531138194e-16,0.0,3.552713678800501e-15,3.552713678800501e-15,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C062851,Q2C062851,12970,2.1666666666667425,1383.0,feasible,False,True,True,True,0.691939836585366,0.0,0.0,0.0,9.313225746154785e-10,3.7293166601712335e-17,0.0,7.105427357601002e-15,7.105427357601002e-15,5.684341886080802e-14,9.313225746154785e-10,9.313225746154785e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C097965,Q2C097965,48443,3.3833333333334394,1593.0,feasible,False,True,True,True,0.9708246913580246,0.0,0.0,0.0,1.0871303857129533e-09,2.1232744295412997e-16,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,1.0871303857129533e-09,1.0871303857129533e-09,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C111689,Q2C111689,12581,2.716666666666697,2314.0,feasible,False,True,True,True,0.9660987654320987,0.0,0.0,0.0,5.006199899071362e-10,4.1777697837655503e-16,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.1368683772161603e-13,5.006199899071362e-10,5.006199899071362e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C113202,Q2C113202,14143,4.98333333333332,150.0,feasible,False,True,True,True,0.9328765425925926,0.0,4.9622030928730965e-09,0.0,6.131131158326752e-10,5.429684479807406e-16,0.0,2.842170943040401e-14,2.842170943040401e-14,1.1368683772161603e-13,4.9622030928730965e-09,5.071517286686691e-13,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C106560,Q2C106560,7281,5.100000000000023,339.0,feasible,False,True,True,True,0.8829761910714286,0.0,3.291643224656582e-08,0.0,6.406253305613063e-10,3.729655473350135e-17,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,3.291643224656582e-08,8.407306169784863e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C102590,Q2C102590,3190,2.5166666666666515,1105.0,feasible,False,True,True,True,0.9838905358024691,0.0,0.0,0.0,6.344862413243391e-10,6.709856194969666e-17,0.0,7.105427357601002e-15,7.105427357601002e-15,1.1368683772161603e-13,6.344862413243391e-10,6.344862413243391e-10,renewable_used_MWh,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C088885,Q2C088885,39272,0.816666666666606,1337.0,feasible,False,True,True,True,0.9638823037037036,0.0,0.0,0.0,9.422365110367537e-10,6.451002926288751e-16,0.0,0.0,0.0,5.684341886080802e-14,9.422365110367537e-10,9.422365110367537e-10,renewable_used_MWh,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C099250,Q2C099250,49738,0.8333333333334849,2405.0,feasible,False,True,True,True,0.9256422756097562,0.0,0.0,0.0,1.1920633369300049e-09,1.8214596497756474e-16,0.0,0.0,0.0,0.0,1.1920633369300049e-09,1.1920633369300049e-09,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C076952,Q2C076952,27220,2.8666666666666742,644.0,feasible,False,True,True,True,0.7301388880952382,0.0,1.684384187683463e-08,0.0,5.707079253625125e-11,3.625572064791527e-16,0.0,3.552713678800501e-15,3.552713678800501e-15,5.684341886080802e-14,1.684384187683463e-08,1.6348509946579174e-12,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C055818,Q2C055818,5872,3.7000000000000455,1547.0,feasible,False,True,True,True,0.9669032512195123,0.0,0.0,0.0,1.4654233382316306e-10,3.920475055707584e-16,0.0,2.842170943040401e-14,1.4210854715202004e-14,1.1368683772161603e-13,1.4654233382316306e-10,3.5012408209896516e-11,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C086962,Q2C086962,37330,3.083333333333343,207.0,feasible,False,True,True,True,0.9811706357142858,0.0,0.0,0.0,2.482352101651486e-10,3.3350058825654116e-16,0.0,0.0,1.7763568394002505e-15,5.684341886080802e-14,2.482352101651486e-10,2.482352101651486e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,baseline_edge_audit,0,Q2C106114,Q2C106114,6817,3.8166666666667197,862.0,feasible,False,True,True,True,0.9664214285714287,0.0,0.0,0.0,0.0,1.3950802047867777e-16,0.0,1.7763568394002505e-15,0.0,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,facility_average_power_mw,
grid_rejected,fractional_duration|grid_boundary_highest_pressure|grid_rejected|high_gpu_demand_task|high_power_task|random_fixed_seed,negative_control,0,Q2C050360,Q2C050360,365,5.48333333333332,2400.0,grid_import,False,True,False,True,0.9140185185185187,52933866666669.13,,,,,0.0,1.4210854715202004e-14,1.4210854715202004e-14,5.684341886080802e-14,5.684341886080802e-14,1.685457223891054e-17,facility_average_power_mw,tightened_import_limit_negative_control
