Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AITrainingPower_MW,GPU_Utilization_Percent,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,BaselineCurtailment_MW,IT_Load_MW,Total_Load_MW,BaselineGridPurchase_MW,GridCharge_MW,BaselineGridSell_MW,NetGridImport_MW,CarbonEmission_tCO2,DemandResponseLevel,SOC_MWh,ChargePower_MW,DischargePower_MW,Baseline_AI_IT_Load_MW,NonAI_IT_Load_MW,DataPeriod,AI_IT_Load_MW,FacilityLoad_MW,RenewableUse_MW,OptimizedGridPurchase_MW,GridImportLimit_MW,GridExportLimit_MW,OptimizedGridSell_MW,OptimizedCurtailment_MW
1136,RegionD,Flat,426.08,332.34,0.3987,31.9786666667,21.206975,1059.81,238.5228,0.0,641.2872,477.81,611.5968,373.074,0.0,180.0,193.074,148.7446,Low,900.0,0.0,0.0,43.0026666667,434.807333,Main_0_2399,43.0026666666687,611.5967995733359,611.5967995733359,0.0,510.0,180.0,180.0,268.213200426664
1137,RegionD,Flat,426.06,332.33,0.3907,63.7573333333,36.116395,1089.78,235.2781,0.0,674.5019,462.11,591.5008,356.2227,0.0,180.0,176.2227,139.1762,Low,900.0,0.0,0.0,76.9996666667,385.110333,Main_0_2399,76.9996666666668,591.5007995733336,591.5007995733336,0.0,510.0,180.0,180.0,318.2792004266664
1138,RegionD,Flat,426.05,332.32,0.3838,56.16,31.824049,1100.0,208.2983,0.0,711.7017,401.81,514.3168,306.0185,0.0,180.0,126.0185,117.4499,Low,900.0,0.0,0.0,67.865,333.945,Main_0_2399,67.86500000000058,514.3168000000007,514.3168000000007,0.0,510.0,180.0,180.0,405.68319999999926
1139,RegionD,Flat,426.06,332.33,0.3785,68.7466666667,39.990942,1089.78,184.1393,0.0,725.6407,349.84,447.7952,263.6559,0.0,180.0,83.6559,99.7938,Low,900.0,0.0,0.0,84.6066666667,265.233333,Main_0_2399,84.6066666666653,447.7951995733316,447.7951995733316,0.0,510.0,180.0,180.0,461.98480042666836
1140,RegionD,Flat,426.07,332.33,0.3753,94.096,48.650362,1059.81,188.0206,0.0,691.7894,353.12,451.9936,263.973,0.0,180.0,83.973,99.0691,Low,900.0,0.0,0.0,106.8973333333,246.222667,Main_0_2399,106.89733333333322,451.99360042666655,451.99360042666655,0.0,510.0,180.0,180.0,427.81639957333346
1141,RegionD,Flat,426.09,332.35,0.3742,83.0986666667,42.852129,1012.13,187.0526,0.0,645.0774,348.789,446.4499,259.3973,0.0,180.0,79.3973,97.0665,Low,900.0,0.0,0.0,94.2403333333,254.548667,Main_0_2399,94.24033333333573,446.44992042666973,446.44992042666973,0.0,510.0,180.0,180.0,385.6800795733302
1142,RegionD,Flat,426.11,332.37,0.3755,65.704,32.133152,950.0,168.815,0.0,601.185,314.016,401.9405,233.1255,0.0,180.0,53.1255,87.5386,Low,900.0,0.0,0.0,71.939,242.077,Main_0_2399,71.93900000000255,401.94048000000333,401.94048000000333,0.0,510.0,180.0,180.0,368.0595199999966
1143,RegionD,Flat,426.15,332.4,0.379,62.0266666667,32.093524,877.65,151.866,0.0,545.784,283.178,362.4678,210.6018,0.0,180.0,30.6018,79.8181,Low,900.0,0.0,0.0,70.4416666667,212.736333,Main_0_2399,70.44166666666814,362.46783957333525,362.46783957333525,0.0,510.0,180.0,180.0,335.1821604266647
1144,RegionD,Flat,426.19,332.43,0.3845,52.5173333333,26.748188,800.0,139.5033,0.0,480.4967,262.0,335.36,195.8567,0.0,180.0,15.8567,75.3069,Low,900.0,0.0,0.0,59.0073333333,202.992667,Main_0_2399,59.00733333333254,335.36000042666564,335.36000042666564,0.0,510.0,180.0,180.0,284.63999957333436
1145,RegionD,Peak,618.06,482.09,0.3917,48.392,25.438179,722.35,133.8094,0.0,408.5406,254.22,325.4016,9.5922,0.0,180.0,-170.4078,3.7573,Medium,704.3011,0.0,182.0,55.532,198.688,Main_0_2399,55.53199999999978,325.4015999999997,325.4015999999997,0.0,510.0,180.0,180.0,216.94840000000033
1146,RegionD,Peak,618.15,482.16,0.4,40.4213333333,22.889493,650.0,119.9111,0.0,350.0889,231.31,296.0768,0.0,0.0,180.0,-180.0,0.0,Medium,514.8756,0.0,176.1657,48.8093333333,182.500667,Main_0_2399,48.80933333333193,296.0768004266649,296.0768004266649,0.0,510.0,180.0,180.0,173.92319957333513
1147,RegionD,Peak,618.25,482.24,0.4089,51.84,26.898777,587.87,127.3203,0.0,280.5497,250.07,320.0896,10.7693,0.0,180.0,-169.2307,4.4036,Medium,319.1767,0.0,182.0,59.035,191.035,Main_0_2399,59.03499999999996,320.08959999999996,320.08959999999996,0.0,510.0,180.0,180.0,87.78040000000004
1148,RegionD,Peak,618.36,482.32,0.4178,55.1253333333,28.093297,540.19,124.6253,0.0,235.5647,249.65,319.552,12.9267,0.0,180.0,-167.0733,5.4008,Medium,123.4777,0.0,182.0,61.9853333333,187.664667,Main_0_2399,61.98533333333344,319.55200042666684,319.55200042666684,0.0,510.0,180.0,180.0,40.63799957333322
1149,RegionD,Peak,618.49,482.42,0.4261,46.52,24.20856,510.22,111.4586,0.0,218.7614,227.81,291.5968,149.0039,0.0,180.0,-30.9961,63.4905,Medium,90.0,0.0,31.1343,53.04,174.77,Main_0_2399,53.04,291.59680000000003,291.59680000000003,0.0,510.0,180.0,180.0,38.6232
1150,RegionD,Flat,383.97,299.5,0.4333,96.88,43.976449,500.0,131.5056,73.6989,132.658,273.97,350.6816,219.176,0.0,162.1375,57.0385,94.969,Low,159.2769,73.6989,0.0,101.0233333333,172.946667,Main_0_2399,101.02333333333448,350.6816004266682,350.6816004266682,0.0,510.0,180.0,149.31839957333182,0.0
1151,RegionD,Flat,384.06,299.57,0.439,90.0586666667,40.708786,510.22,145.1167,73.0207,131.4372,307.42,393.4976,248.3809,0.0,160.6454,87.7354,109.0392,Low,227.9164,73.0207,0.0,93.6553333333,213.764667,Main_0_2399,93.65533333333289,393.4976004266661,393.4976004266661,0.0,510.0,180.0,116.72239957333392,0.0
1152,RegionD,Valley,277.45,216.41,0.4426,89.552,38.77038,540.19,160.5552,75.927,136.6685,344.58,441.0624,342.9072,62.4,167.0393,175.8679,151.7707,Low,357.9437,138.327,0.0,90.612,253.968,Main_0_2399,90.6120000000015,441.06240000000196,441.06240000000196,0.0,510.0,180.0,99.1275999999981,0.0
1153,RegionD,Valley,277.52,216.47,0.444,79.4746666667,36.393795,587.87,176.9691,82.1802,148.7208,382.96,490.1888,375.6197,62.4,180.0,195.6197,166.7752,Low,493.8491,144.5802,0.0,83.3346666667,299.625333,Main_0_2399,83.33466666666587,490.18879957333235,490.18879957333235,0.0,510.0,180.0,97.68120042666766,0.0
1154,RegionD,Valley,277.6,216.53,0.4432,67.7226666667,32.687953,650.0,192.1674,91.5665,186.2661,417.03,533.7984,404.031,62.4,180.0,224.031,179.0665,Low,638.5776,153.9665,0.0,73.4946666667,343.535333,Main_0_2399,70.61466666666573,530.1119995733321,530.1119995733321,0.0,510.0,180.0,119.88800042666787,0.0
1155,RegionD,Valley,277.69,216.6,0.4402,76.312,38.923234,722.35,194.5708,105.5558,242.2234,421.05,538.944,406.7732,62.4,180.0,226.7732,179.0616,Low,796.4561,167.9558,0.0,85.812,335.238,Main_0_2399,82.9319999999996,535.2575999999996,535.2575999999996,0.0,510.0,180.0,180.0,7.092400000000453
1156,RegionD,Valley,277.77,216.66,0.4352,78.184,39.301404,800.0,209.4468,47.7531,362.8002,449.51,575.3728,428.326,62.4,180.0,248.326,186.4075,Low,900.0,110.1531,0.0,87.0706666667,362.439333,Main_0_2399,84.190666666666,571.6863995733324,571.6863995733324,0.0,510.0,180.0,180.0,48.31360042666756
1157,RegionD,Valley,277.86,216.73,0.4286,61.528,30.875226,877.65,220.8708,0.0,476.7792,467.9,598.912,378.0412,0.0,180.0,198.0412,162.0284,Low,900.0,0.0,0.0,68.4213333333,399.478667,Main_0_2399,65.541333333332,595.2256004266649,595.2256004266649,0.0,510.0,180.0,180.0,102.42439957333511
1158,RegionD,Valley,277.96,216.81,0.4208,64.24,30.672554,950.0,222.4272,0.0,547.5728,463.39,593.1392,370.712,0.0,180.0,190.712,155.9956,Low,900.0,0.0,0.0,69.1666666667,394.223333,Main_0_2399,66.28666666666695,589.4527995733338,589.4527995733338,0.0,510.0,180.0,180.0,180.54720042666622
1159,RegionD,Flat,427.78,333.67,0.4125,94.6746666667,42.282609,1012.13,223.7735,0.0,608.3565,457.37,585.4336,361.6601,0.0,180.0,181.6601,149.1848,Low,900.0,0.0,0.0,97.743,359.627,Main_0_2399,97.16700000000074,584.696320000001,584.696320000001,0.0,510.0,180.0,180.0,247.43367999999896
1160,RegionD,Flat,427.94,333.79,0.4042,71.6,33.094429,1059.81,233.8203,0.0,645.9897,468.39,599.5392,365.7189,0.0,180.0,185.7189,147.8236,Low,900.0,0.0,0.0,75.432,392.958,Main_0_2399,75.43200000000024,599.5392000000004,599.5392000000004,0.0,510.0,180.0,180.0,280.27079999999955
1161,RegionD,Flat,428.1,333.92,0.3965,42.5173333333,21.248868,1089.78,234.1834,0.0,675.5966,459.96,588.7488,354.5654,0.0,180.0,174.5654,140.5852,Low,900.0,0.0,0.0,47.2223333333,412.737667,Main_0_2399,47.22233333333066,588.7488004266633,588.7488004266633,0.0,510.0,180.0,180.0,321.0311995733367
1162,RegionD,Flat,428.27,334.05,0.3899,61.6453333333,29.842618,1100.0,217.7436,0.0,702.2564,420.03,537.6384,319.8948,0.0,180.0,139.8948,124.727,Low,900.0,0.0,0.0,67.0453333333,352.984667,Main_0_2399,67.04533333333391,537.6384004266674,537.6384004266674,0.0,510.0,180.0,180.0,382.36159957333257
1163,RegionD,Flat,428.44,334.18,0.385,53.8,26.511549,1089.78,189.5607,0.0,720.2193,360.14,460.9792,271.4185,0.0,180.0,91.4185,104.4961,Low,900.0,0.0,0.0,59.2,300.94,Main_0_2399,59.20000000000076,460.979200000001,460.979200000001,0.0,510.0,180.0,180.0,448.80079999999896
1164,RegionD,Flat,428.62,334.32,0.3821,75.424,36.561368,1059.81,180.8272,0.0,698.9828,339.61,434.7008,253.8736,0.0,180.0,73.8736,97.0051,Low,900.0,0.0,0.0,82.1023333333,257.507667,Main_0_2399,82.10233333333242,434.7008004266655,434.7008004266655,0.0,510.0,180.0,180.0,445.1091995733344
1165,RegionD,Flat,428.8,334.46,0.3814,58.136,30.797101,1012.13,172.7792,0.0,659.3508,322.174,412.3827,239.6035,0.0,180.0,59.6035,91.3848,Low,900.0,0.0,0.0,67.0666666667,255.107333,Main_0_2399,67.06666666666939,412.38271957333683,412.38271957333683,0.0,510.0,180.0,180.0,419.7472804266631
1166,RegionD,Flat,428.98,334.6,0.3829,59.6133333333,32.339221,950.0,172.6744,0.0,597.3256,321.195,411.1296,238.4552,0.0,180.0,58.4552,91.3045,Low,900.0,0.0,0.0,69.8983333333,251.296667,Main_0_2399,69.8983333333332,411.1296004266665,411.1296004266665,0.0,510.0,180.0,180.0,358.87039957333354
1167,RegionD,Flat,429.17,334.75,0.3867,55.1413333333,31.151495,877.65,157.2294,0.0,540.4206,293.179,375.2691,218.0397,0.0,180.0,38.0397,84.3159,Low,900.0,0.0,0.0,66.473,226.706,Main_0_2399,66.47300000000054,375.2691200000007,375.2691200000007,0.0,510.0,180.0,180.0,322.38087999999925
1168,RegionD,Flat,429.36,334.9,0.3925,39.056,22.595109,800.0,138.1242,0.0,481.8758,259.41,332.0448,193.9206,0.0,180.0,13.9206,76.1138,Low,900.0,0.0,0.0,47.846,211.564,Main_0_2399,47.84600000000013,332.0448000000002,332.0448000000002,0.0,510.0,180.0,180.0,287.9551999999998
1169,RegionD,Peak,622.85,485.82,0.3999,35.6586666667,18.223505,722.35,123.1929,0.0,419.1571,234.05,299.584,0.0,0.0,180.0,-180.0,0.0,Medium,710.3321,0.0,176.3911,40.146,193.904,Main_0_2399,40.14600000000015,299.58400000000023,299.58400000000023,0.0,510.0,180.0,180.0,242.7659999999998
1170,RegionD,Peak,623.13,486.04,0.4085,44.144,21.460598,650.0,105.3959,0.0,364.6041,203.31,260.2368,0.0,0.0,180.0,-180.0,0.0,Medium,543.8366,0.0,154.8409,48.144,155.166,Main_0_2399,48.144000000002855,260.23680000000365,260.23680000000365,0.0,510.0,180.0,180.0,209.76319999999635
1171,RegionD,Peak,623.42,486.27,0.4177,42.2933333333,19.28442,587.87,124.9426,0.0,282.9274,245.4,314.112,7.1694,0.0,180.0,-172.8306,2.9946,Medium,348.1376,0.0,182.0,44.2466666667,201.153333,Main_0_2399,44.246666666667,314.1119995733338,314.1119995733338,0.0,510.0,180.0,180.0,93.75800042666623
1172,RegionD,Peak,623.7,486.49,0.4268,28.392,14.142889,540.19,127.0614,0.0,233.1286,254.53,325.7984,16.737,0.0,180.0,-163.263,7.1434,Medium,152.4387,0.0,182.0,31.3453333333,223.184667,Main_0_2399,31.345333333333656,325.79840042666706,325.79840042666706,0.0,510.0,180.0,180.0,34.391599573332996
1173,RegionD,Peak,623.99,486.71,0.4354,32.8106666667,19.773551,510.22,120.0011,0.0,210.2189,245.27,313.9456,135.8765,0.0,180.0,-44.1235,59.1606,Medium,90.0,0.0,58.068,41.2906666667,203.979333,Main_0_2399,41.29066666666728,313.9455995733341,313.9455995733341,0.0,510.0,180.0,180.0,16.27440042666592
1174,RegionD,Flat,387.49,302.24,0.4428,79.6,40.255888,500.0,144.288,71.1424,128.0563,300.6,384.768,240.48,0.0,156.5133,83.9667,106.4845,Low,156.8739,71.1424,0.0,88.9866666667,211.613333,Main_0_2399,88.98666666666665,384.7679995733334,384.7679995733334,0.0,510.0,180.0,115.23200042666662,0.0
1175,RegionD,Flat,387.67,302.38,0.4486,68.1706666667,35.81635,510.22,149.3321,72.1776,129.9196,316.35,404.928,255.5959,0.0,158.7907,96.8052,114.6603,Low,224.7208,72.1776,0.0,78.1656666667,238.184333,Main_0_2399,78.16566666666643,404.92799957333307,404.92799957333307,0.0,510.0,180.0,105.29200042666696,0.0
1176,RegionD,Valley,280.11,218.49,0.4525,69.3333333333,35.638587,540.19,154.2929,77.1794,138.923,331.14,423.8592,331.9663,62.4,169.7947,162.1716,150.2147,Low,355.9254,139.5794,0.0,78.346,252.794,Main_0_2399,78.34600000000093,423.85920000000124,423.85920000000124,0.0,510.0,180.0,116.33079999999882,0.0
1177,RegionD,Valley,280.25,218.59,0.4541,112.256,52.463768,587.87,172.5236,83.0693,152.2771,373.34,477.8752,367.7516,62.4,180.0,187.7516,166.996,Low,492.6666,145.4693,0.0,119.3226666667,254.017333,Main_0_2399,119.32266666666615,477.8751995733327,477.8751995733327,0.0,510.0,180.0,109.99480042666733,0.0
1178,RegionD,Valley,280.38,218.7,0.4534,123.9333333333,56.561368,650.0,187.67,92.466,189.864,407.27,521.3056,396.0356,62.4,180.0,216.0356,179.5625,Low,638.2406,154.866,0.0,129.7333333333,277.536667,Main_0_2399,129.73333333333508,521.305600426669,521.305600426669,0.0,510.0,180.0,128.694399573331,0.0
1179,RegionD,Valley,280.51,218.8,0.4505,134.592,61.861413,722.35,201.8952,104.091,236.3639,436.9,559.232,419.7368,62.4,180.0,239.7368,189.0914,Low,794.7421,166.491,0.0,141.532,295.368,Main_0_2399,141.53199999999987,559.2319999999999,559.2319999999999,0.0,510.0,180.0,163.11800000000017,0.0
1180,RegionD,Valley,280.64,218.9,0.4456,131.952,59.145154,800.0,203.8042,49.5765,366.6193,437.4,559.872,418.4678,62.4,180.0,238.4678,186.4693,Low,900.0,111.9765,0.0,136.5436666667,300.856333,Main_0_2399,136.543666666668,559.8719995733351,559.8719995733351,0.0,510.0,180.0,180.0,60.128000426664926
1181,RegionD,Valley,280.77,219.0,0.4391,68.92,30.77106,877.65,217.9064,0.0,479.7436,461.62,590.8736,372.9672,0.0,180.0,192.9672,163.7699,Low,900.0,0.0,0.0,71.14,390.48,Main_0_2399,71.13999999999903,590.8735999999988,590.8735999999988,0.0,510.0,180.0,180.0,106.77640000000122
1182,RegionD,Valley,280.89,219.09,0.4315,78.8826666667,36.187726,950.0,221.7408,0.0,548.2592,461.96,591.3088,369.568,0.0,180.0,189.568,159.4686,Low,900.0,0.0,0.0,82.8493333333,379.110667,Main_0_2399,82.84933333333169,591.3088004266646,591.3088004266646,0.0,510.0,180.0,180.0,178.69119957333544
1183,RegionD,Flat,432.34,337.23,0.4233,101.6826666667,46.655344,1012.13,230.3394,0.0,601.7906,470.79,602.6112,372.2718,0.0,180.0,192.2718,157.5827,Low,900.0,0.0,0.0,106.8076666667,363.982333,Main_0_2399,106.80766666666828,602.6111995733354,602.6111995733354,0.0,510.0,180.0,180.0,229.5188004266646
1184,RegionD,Flat,432.53,337.37,0.415,73.16,33.712636,1059.81,234.9585,0.0,644.8515,470.67,602.4576,367.4991,0.0,180.0,187.4991,152.5121,Low,900.0,0.0,0.0,76.94,393.73,Main_0_2399,76.93999999999969,602.4575999999996,602.4575999999996,0.0,510.0,180.0,180.0,277.35240000000033
1185,RegionD,Flat,432.72,337.52,0.4074,89.2266666667,39.633152,1089.78,221.8572,0.0,687.9228,435.75,557.76,335.9028,0.0,180.0,155.9028,136.8468,Low,900.0,0.0,0.0,91.68,344.07,Main_0_2399,91.67999999999944,557.7599999999993,557.7599999999993,0.0,510.0,180.0,180.0,352.02000000000066
1186,RegionD,Flat,432.91,337.67,0.4008,99.744,42.96875,1100.0,203.5757,0.0,716.4243,392.7,502.656,299.0803,0.0,180.0,119.0803,119.8714,Low,900.0,0.0,0.0,100.5186666667,292.181333,Main_0_2399,100.51866666666768,502.65599957333467,502.65599957333467,0.0,510.0,180.0,180.0,417.3440004266654
1187,RegionD,Flat,433.09,337.81,0.3959,105.3466666667,48.154438,1089.78,213.8888,0.0,695.8912,406.36,520.1408,306.252,0.0,180.0,126.252,121.2452,Low,900.0,0.0,0.0,110.26,296.1,Main_0_2399,110.25999999999843,520.140799999998,520.140799999998,0.0,510.0,180.0,180.0,389.639200000002
1188,RegionD,Flat,433.27,337.95,0.393,69.1226666667,34.011549,1059.81,190.6776,0.0,689.1324,358.11,458.3808,267.7032,0.0,180.0,87.7032,105.2074,Low,900.0,0.0,0.0,75.98,282.13,Main_0_2399,75.9800000000013,458.3808000000016,458.3808000000016,0.0,510.0,180.0,180.0,421.42919999999833
1189,RegionD,Flat,433.45,338.09,0.3923,55.5306666667,27.904212,1012.13,178.0756,0.0,654.0544,332.05,425.024,246.9484,0.0,180.0,66.9484,96.8779,Low,900.0,0.0,0.0,61.899,270.151,Main_0_2399,61.89900000000032,425.02400000000046,425.02400000000046,0.0,510.0,180.0,180.0,407.10599999999954
1190,RegionD,Flat,433.62,338.22,0.3938,41.04,21.569293,950.0,162.5004,0.0,607.4996,302.27,386.9056,224.4052,0.0,180.0,44.4052,88.3708,Low,900.0,0.0,0.0,47.14,255.13,Main_0_2399,47.140000000000846,386.9056000000011,386.9056000000011,0.0,510.0,180.0,180.0,383.0943999999989
1191,RegionD,Flat,433.79,338.36,0.3976,54.4,27.068614,877.65,154.3849,0.0,543.2651,287.875,368.48,214.0951,0.0,180.0,34.0951,85.1242,Low,900.0,0.0,0.0,60.245,227.63,Main_0_2399,60.24499999999985,368.4799999999998,368.4799999999998,0.0,510.0,180.0,180.0,329.1700000000002
1192,RegionD,Flat,433.95,338.48,0.4033,102.6293333333,47.918931,800.0,139.0816,0.0,480.9184,261.208,334.3462,195.2646,0.0,180.0,15.2646,78.7502,Low,900.0,0.0,0.0,108.9426666667,152.265333,Main_0_2399,108.94266666666687,334.3462395733336,334.3462395733336,0.0,510.0,180.0,180.0,285.6537604266664
1193,RegionD,Peak,629.45,490.97,0.4107,138.864,63.036685,722.35,115.6976,0.0,426.6524,219.81,281.3568,0.0,0.0,180.0,-180.0,0.0,Medium,721.8719,0.0,165.6592,144.784,75.026,Main_0_2399,144.78400000000283,281.35680000000366,281.35680000000366,0.0,510.0,180.0,180.0,260.99319999999636
1194,RegionD,Peak,629.67,491.14,0.4192,102.992,49.368207,650.0,115.541,0.0,354.459,222.88,285.2864,0.0,0.0,180.0,-180.0,0.0,Medium,539.3499,0.0,169.7454,111.212,111.668,Main_0_2399,111.21199999999969,285.2863999999996,285.2863999999996,0.0,510.0,180.0,180.0,184.71360000000038
1195,RegionD,Peak,629.89,491.31,0.4282,149.6533333333,67.528306,587.87,121.4194,0.0,286.4506,238.48,305.2544,1.835,0.0,180.0,-178.165,0.7858,Medium,343.651,0.0,182.0,155.4416666667,83.038333,Main_0_2399,154.9416666666656,304.614399573332,304.614399573332,0.0,510.0,180.0,180.0,103.25560042666802
1196,RegionD,Peak,630.09,491.47,0.4373,189.464,83.676404,540.19,132.7073,0.0,227.4827,265.84,340.2752,25.5679,0.0,180.0,-154.4321,11.1808,Medium,147.9521,0.0,182.0,194.1406666667,71.699333,Main_0_2399,193.64066666666247,339.635199573328,339.635199573328,0.0,510.0,180.0,180.0,20.554800426672045
1197,RegionD,Peak,630.28,491.62,0.4457,165.12,75.83673,510.22,126.978,0.0,203.242,259.53,332.1984,151.325,0.0,180.0,-28.675,67.4455,Medium,90.0,0.0,53.8954,173.4983333333,86.031667,Main_0_2399,172.99833333333507,331.55840042666887,331.55840042666887,0.0,510.0,180.0,178.66159957333116,0.0
1198,RegionD,Flat,391.33,305.24,0.453,140.6133333333,65.557065,500.0,140.3328,71.9334,129.4802,292.36,374.2208,233.888,0.0,158.2536,75.6344,105.9513,Low,157.6174,71.9334,0.0,149.23,143.13,Main_0_2399,148.73000000000079,373.58080000000103,373.58080000000103,0.0,510.0,180.0,126.41919999999897,0.0
1199,RegionD,Flat,391.44,305.32,0.4586,82.936,42.002944,510.22,144.8571,73.0726,131.5306,306.87,392.7936,247.9365,0.0,160.7597,87.1768,113.7037,Low,226.3057,73.0726,0.0,92.9093333333,213.960667,Main_0_2399,92.54266666666743,392.32426709333436,392.32426709333436,0.0,510.0,180.0,117.89573290666567,0.0
1200,RegionD,Valley,282.78,220.57,0.4623,62.936,31.348505,540.19,169.4501,74.148,133.4664,363.67,465.4976,358.4475,62.4,163.1256,195.322,165.7103,Low,354.6608,136.548,0.0,69.726,293.944,Main_0_2399,69.725999999999,465.4975999999988,465.4975999999988,0.0,510.0,180.0,74.69240000000127,0.0
1201,RegionD,Valley,282.85,220.62,0.4637,49.1226666667,26.545516,587.87,178.9284,81.7883,147.219,387.2,495.616,379.0876,62.4,179.9343,199.1533,175.7829,Low,490.1978,144.1883,0.0,57.476,329.724,Main_0_2399,57.47600000000144,495.6160000000018,495.6160000000018,0.0,510.0,180.0,92.2539999999982,0.0
1202,RegionD,Valley,282.91,220.67,0.4629,15.5573333333,14.404438,650.0,178.8872,94.2226,196.8903,388.21,496.9088,380.4216,62.4,180.0,200.4216,176.0972,Low,637.423,156.6226,0.0,26.7753333333,361.434667,Main_0_2399,26.7753333333335,496.90880042666686,496.90880042666686,0.0,510.0,180.0,153.09119957333314,0.0
1203,RegionD,Valley,282.97,220.72,0.4598,86.0,42.531703,722.35,208.4756,102.7749,231.0995,451.14,577.4592,431.3836,62.4,180.0,251.3836,198.3502,Low,792.6874,165.1749,0.0,94.5966666667,356.543333,Main_0_2399,94.59666666666641,577.4591995733331,577.4591995733331,0.0,510.0,180.0,144.89080042666694,0.0
1204,RegionD,Valley,283.03,220.76,0.4547,143.2,66.521739,800.0,218.0481,51.7624,350.1895,467.97,599.0016,443.3535,62.4,180.0,263.3535,201.5928,Low,900.0,114.1624,0.0,151.416,316.554,Main_0_2399,151.41599999999997,599.0015999999999,599.0015999999999,0.0,510.0,180.0,180.0,20.99840000000006
1205,RegionD,Valley,283.08,220.8,0.4479,136.28,61.436821,877.65,231.1709,0.0,466.4791,489.72,626.8416,395.6707,0.0,180.0,215.6707,177.2209,Low,900.0,0.0,0.0,141.4,348.32,Main_0_2399,141.3999999999997,626.8415999999996,626.8415999999996,0.0,510.0,180.0,180.0,70.80840000000035
1206,RegionD,Valley,283.12,220.83,0.44,157.456,69.617301,950.0,229.1184,0.0,540.8816,477.33,610.9824,381.864,0.0,180.0,201.864,168.0202,Low,900.0,0.0,0.0,161.3826666667,315.947333,Main_0_2399,161.38266666666914,610.9823995733366,610.9823995733366,0.0,510.0,180.0,180.0,159.01760042666342
1207,RegionD,Flat,435.64,339.8,0.4315,110.4853333333,51.243207,1012.13,236.6117,0.0,595.5183,483.61,619.0208,382.4091,0.0,180.0,202.4091,165.0095,Low,900.0,0.0,0.0,116.736,366.874,Main_0_2399,116.73599999999969,619.0207999999997,619.0207999999997,0.0,510.0,180.0,180.0,213.10920000000033
1208,RegionD,Flat,435.69,339.84,0.423,104.224,46.58288,1059.81,239.4363,0.0,640.3737,479.64,613.9392,374.5029,0.0,180.0,194.5029,158.4147,Low,900.0,0.0,0.0,107.654,371.986,Main_0_2399,107.65400000000196,613.9392000000024,613.9392000000024,0.0,510.0,180.0,180.0,265.87079999999753
1209,RegionD,Flat,435.73,339.87,0.4151,74.7866666667,33.18048,1089.78,219.617,0.0,690.163,431.35,552.128,332.511,0.0,180.0,152.511,138.0253,Low,900.0,0.0,0.0,76.8866666667,354.463333,Main_0_2399,76.88666666666508,552.1279995733313,552.1279995733313,0.0,510.0,180.0,180.0,357.6520004266687
1210,RegionD,Flat,435.77,339.9,0.4083,97.5866666667,43.880208,1100.0,219.6357,0.0,700.3643,423.68,542.3104,322.6747,0.0,180.0,142.6747,131.7481,Low,900.0,0.0,0.0,101.1866666667,322.493333,Main_0_2399,101.1866666666637,542.3103995733296,542.3103995733296,0.0,510.0,180.0,180.0,377.6896004266704
