Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AITrainingPower_MW,GPU_Utilization_Percent,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,Curtailment_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridCharge_MW,GridSell_MW,NetGridImport_MW,CarbonEmission_tCO2,DemandResponseLevel,SOC_MWh,ChargePower_MW,DischargePower_MW,Baseline_AI_IT_Load_MW,NonAI_IT_Load_MW,DataPeriod,FacilityLoad_MW,RenewableUse_MW,Charge_MW,Discharge_MW,Price,SellPrice,CarbonIntensity,GridExportLimit_MW
1984,RegionD,Flat,410.66,320.31,0.3845,152.3546666667,68.49298,800.0,149.5028,0.0,260.601600426624,280.78,359.3984,0.0,0.0,180.0,29.8956,80.7049,Low,405.0,0.0,0.0,157.9546666667,122.825333,Main_0_2399,359.398399573376,359.398399573376,0.0,0.0,410.66,320.31,0.3845,440.601600426624
1985,RegionD,Peak,595.62,464.58,0.3917,118.376,53.55865,722.35,125.0036,0.0,238.36279957337604,237.49,303.9872,0.0,0.0,180.0,-180.0,0.0,Medium,405.0,0.0,178.9836,123.2293333333,114.260667,Main_0_2399,303.987200426624,303.987200426624,0.0,0.0,595.62,464.58,0.3917,418.36279957337604
1986,RegionD,Peak,595.79,464.72,0.4,101.088,44.676178,650.0,126.7851,0.0,156.950399573376,244.57,313.0496,0.0,0.0,180.0,-175.7355,1.7058,Medium,405.0,0.0,182.0,103.6713333333,140.898667,Main_0_2399,313.049600426624,313.049600426624,0.0,0.0,595.79,464.72,0.4,336.950399573376
1987,RegionD,Peak,595.97,464.86,0.4089,134.336,58.577899,587.87,123.7716,0.0,96.70199957337599,243.1,311.168,0.0,0.0,180.0,-174.6036,2.2066,Medium,405.0,0.0,182.0,136.5093333333,106.590667,Main_0_2399,311.168000426624,311.168000426624,0.0,0.0,595.97,464.86,0.4089,276.701999573376
1988,RegionD,Peak,596.17,465.01,0.4178,140.5093333333,63.667346,540.19,129.1231,0.0,29.10519957337607,258.66,331.0848,0.0,0.0,180.0,-160.0383,8.34,Medium,405.0,0.0,182.0,146.0493333333,112.610667,Main_0_2399,331.084800426624,331.084800426624,0.0,0.0,596.17,465.01,0.4178,209.10519957337607
1989,RegionD,Peak,596.38,465.18,0.4261,156.848,71.759511,510.22,131.2248,0.0,0.0,268.21,343.3088,0.0,0.0,166.91120000000006,3.7677,78.3034,Medium,405.0,0.0,28.3164,164.088,104.122,Main_0_2399,343.30879999999996,343.30879999999996,0.0,0.0,596.38,465.18,0.4261,166.91120000000006
1990,RegionD,Flat,370.3,288.83,0.4333,173.3386666667,78.831522,500.0,145.1232,70.9754,0.0,302.34,386.9952,0.0,0.0,113.00479999999993,85.7262,104.8031,Low,405.0,70.9754,0.0,180.602,121.738,Main_0_2399,386.99520000000007,386.99520000000007,0.0,0.0,370.3,288.83,0.4333,113.00479999999993
1991,RegionD,Flat,370.44,288.94,0.439,193.96,87.481884,510.22,149.3085,72.1823,0.0,316.3,404.864,0.0,0.0,105.356000426624,96.7544,112.1889,Low,405.0,72.1823,0.0,201.2586666667,115.041333,Main_0_2399,404.863999573376,404.863999573376,0.0,0.0,370.44,288.94,0.439,105.356000426624
1992,RegionD,Valley,267.65,208.77,0.4426,162.5173333333,73.387681,540.19,156.413,76.7554,0.0,335.69,429.6832,0.0,62.4,110.50680042662401,166.8083,148.5677,Low,405.0,139.1554,0.0,168.8306666667,166.859333,Main_0_2399,429.68319957337604,429.68319957337604,0.0,0.0,267.65,208.77,0.4426,110.50680042662401
1993,RegionD,Valley,267.76,208.85,0.444,133.6586666667,60.05548,587.87,168.6003,83.8539,0.0,364.85,467.008,0.0,62.4,120.86200042662398,180.8077,160.1986,Low,405.0,146.2539,0.0,138.3706666667,226.479333,Main_0_2399,467.007999573376,467.007999573376,0.0,0.0,267.76,208.85,0.444,120.86200042662398
1994,RegionD,Valley,267.88,208.95,0.4432,103.024,46.905571,650.0,191.2965,91.7407,0.0,415.14,531.3792,0.0,62.4,118.62080000000003,222.4827,178.3803,Low,405.0,154.1407,0.0,107.659,307.481,Main_0_2399,531.3792,531.3792,0.0,0.0,267.88,208.95,0.4432,118.62080000000003
1995,RegionD,Valley,268.0,209.04,0.4402,55.5733333333,26.430027,722.35,203.5172,103.7666,0.0,440.41,563.7248,0.0,62.4,158.62520000000006,242.6076,186.0319,Low,405.0,166.1666,0.0,59.705,380.705,Main_0_2399,563.7248,563.7248,0.0,0.0,268.0,209.04,0.4402,158.62520000000006
1996,RegionD,Valley,268.13,209.14,0.4352,27.3493333333,14.664855,800.0,211.5295,50.4278,38.905599999999936,453.98,581.0944,0.0,62.4,180.0,251.9649,187.9911,Low,405.0,112.8278,0.0,31.814,422.166,Main_0_2399,581.0944000000001,581.0944000000001,0.0,0.0,268.13,209.14,0.4352,218.90559999999994
1997,RegionD,Valley,268.26,209.24,0.4286,47.36,21.807065,877.65,211.9444,0.0,122.94279999999992,448.99,574.7072,0.0,0.0,180.0,182.7628,155.4801,Low,405.0,0.0,0.0,49.84,399.15,Main_0_2399,574.7072000000001,574.7072000000001,0.0,0.0,268.26,209.24,0.4286,302.9427999999999
1998,RegionD,Valley,268.39,209.34,0.4208,59.856,26.863678,950.0,220.5984,0.0,181.7375995733761,459.58,588.2624,0.0,0.0,180.0,187.664,154.713,Low,405.0,0.0,0.0,61.9693333333,397.610667,Main_0_2399,588.2624004266239,588.2624004266239,0.0,0.0,268.39,209.34,0.4208,361.7375995733761
1999,RegionD,Flat,413.12,322.23,0.4125,79.8426666667,38.669611,1012.13,236.279,0.0,213.97960042662396,482.93,618.1504,0.0,0.0,180.0,201.8714,157.522,Low,405.0,0.0,0.0,86.8426666667,396.087333,Main_0_2399,618.150399573376,618.150399573376,0.0,0.0,413.12,322.23,0.4125,393.97960042662396
2000,RegionD,Flat,413.33,322.4,0.4042,56.1226666667,27.734375,1059.81,227.8698,0.0,295.5284004266239,456.47,584.2816,0.0,0.0,180.0,176.4118,144.0616,Low,405.0,0.0,0.0,61.7396666667,394.730333,Main_0_2399,584.2815995733761,584.2815995733761,0.0,0.0,413.33,322.4,0.4042,475.5284004266239
2001,RegionD,Flat,413.55,322.57,0.3965,44.72,23.267663,1089.78,230.4158,0.0,330.5032,452.56,579.2768,0.0,0.0,180.0,168.861,138.3234,Low,405.0,0.0,0.0,50.9,401.66,Main_0_2399,579.2768,579.2768,0.0,0.0,413.55,322.57,0.3965,510.5032
2002,RegionD,Flat,413.78,322.75,0.3899,45.3866666667,24.402174,1100.0,212.1656,0.0,396.1344,409.27,523.8656,0.0,0.0,180.0,131.7,121.5318,Low,405.0,0.0,0.0,52.82,356.45,Main_0_2399,523.8656,523.8656,0.0,0.0,413.78,322.75,0.3899,576.1344
2003,RegionD,Flat,414.01,322.93,0.385,55.2,30.140399,1089.78,192.3083,0.0,442.11920042662405,365.36,467.6608,0.0,0.0,180.0,95.3525,106.0107,Low,405.0,0.0,0.0,64.9466666667,300.413333,Main_0_2399,467.660799573376,467.660799573376,0.0,0.0,414.01,322.93,0.385,622.119200426624
2004,RegionD,Flat,414.25,323.12,0.3821,63.008,30.661232,1059.81,194.9106,0.0,411.2531995733759,366.06,468.5568,0.0,0.0,180.0,93.6462,104.5602,Low,405.0,0.0,0.0,68.6413333333,297.418667,Main_0_2399,468.556800426624,468.556800426624,0.0,0.0,414.25,323.12,0.3821,591.2531995733759
2005,RegionD,Flat,414.49,323.3,0.3814,64.6053333333,31.381341,1012.13,178.8334,0.0,405.29735957337607,333.463,426.8326,0.0,0.0,180.0,67.9992,94.5869,Low,405.0,0.0,0.0,70.3003333333,263.162667,Main_0_2399,426.832640426624,426.832640426624,0.0,0.0,414.49,323.3,0.3814,585.2973595733761
2006,RegionD,Flat,414.73,323.49,0.3829,76.6186666667,35.374774,950.0,168.0123,0.0,369.97056042662393,312.523,400.0294,0.0,0.0,180.0,52.0171,88.8393,Low,405.0,0.0,0.0,80.7356666667,231.787333,Main_0_2399,400.029439573376,400.029439573376,0.0,0.0,414.73,323.49,0.3829,549.9705604266239
2007,RegionD,Flat,414.98,323.68,0.3867,95.336,44.655797,877.65,148.9823,0.0,342.0647195733759,277.801,355.5853,0.0,0.0,180.0,26.603,79.8934,Low,405.0,0.0,0.0,101.3843333333,176.416667,Main_0_2399,355.585280426624,355.585280426624,0.0,0.0,414.98,323.68,0.3867,522.0647195733759
2008,RegionD,Flat,415.23,323.88,0.3925,88.944,43.890399,800.0,134.9668,0.0,295.545599573376,253.48,324.4544,0.0,0.0,180.0,9.4876,74.3739,Low,405.0,0.0,0.0,97.8773333333,155.602667,Main_0_2399,324.454400426624,324.454400426624,0.0,0.0,415.23,323.88,0.3925,475.545599573376
2009,RegionD,Peak,602.44,469.9,0.3999,97.6053333333,49.175725,722.35,119.919,0.0,250.727600426624,227.83,291.6224,0.0,0.0,180.0,-180.0,0.0,Medium,405.0,0.0,171.7034,108.9886666667,118.841333,Main_0_2399,291.622399573376,291.622399573376,0.0,0.0,602.44,469.9,0.3999,430.727600426624
2010,RegionD,Peak,602.81,470.19,0.4085,97.7386666667,46.951993,650.0,120.7872,0.0,171.75999957337598,233.0,298.24,0.0,0.0,180.0,-180.0,0.0,Medium,405.0,0.0,177.4528,105.7653333333,127.234667,Main_0_2399,298.240000426624,298.240000426624,0.0,0.0,602.81,470.19,0.4085,351.759999573376
2011,RegionD,Peak,603.18,470.48,0.4177,139.12,63.761322,587.87,123.9854,0.0,96.16440042662396,243.52,311.7056,0.0,0.0,180.0,-174.2798,2.3893,Medium,405.0,0.0,182.0,146.0266666667,97.493333,Main_0_2399,311.70559957337605,311.70559957337605,0.0,0.0,603.18,470.48,0.4177,276.16440042662396
2012,RegionD,Peak,603.56,470.78,0.4268,150.5493333333,66.650815,540.19,119.793,0.0,53.02840000000003,239.97,307.1616,0.0,0.0,180.0,-174.6314,2.2913,Medium,405.0,0.0,182.0,154.546,85.424,Main_0_2399,307.1616,307.1616,0.0,0.0,603.56,470.78,0.4268,233.02840000000003
2013,RegionD,Peak,603.94,471.07,0.4354,155.6026666667,68.551857,510.22,141.1519,0.0,0.0,288.5,369.28,0.0,0.0,140.93999957337599,7.9843,81.8484,Medium,405.0,0.0,40.1438,159.2393333333,129.260667,Main_0_2399,369.28000042662404,369.28000042662404,0.0,0.0,603.94,471.07,0.4354,140.93999957337599
2014,RegionD,Flat,375.09,292.57,0.4428,131.104,60.726902,500.0,136.9872,72.6026,0.0,285.39,365.2992,0.0,0.0,134.70080000000002,68.5864,101.0966,Low,405.0,72.6026,0.0,138.534,146.856,Main_0_2399,365.2992,365.2992,0.0,0.0,375.09,292.57,0.4428,134.70080000000002
2015,RegionD,Flat,375.33,292.76,0.4486,130.4026666667,61.31567,510.22,154.3358,71.1768,0.0,326.95,418.496,0.0,0.0,91.724000426624,107.5712,118.5023,Low,405.0,71.1768,0.0,139.0466666667,187.903333,Main_0_2399,418.495999573376,418.495999573376,0.0,0.0,375.33,292.76,0.4486,91.724000426624
2016,RegionD,Valley,271.24,211.57,0.4525,99.4906666667,47.332428,540.19,176.1504,72.8079,0.0,378.05,483.904,0.0,62.4,56.2859995733761,209.9762,167.4945,Low,405.0,135.2079,0.0,106.8823333333,271.167667,Main_0_2399,483.90400042662395,483.90400042662395,0.0,0.0,271.24,211.57,0.4525,56.2859995733761
2017,RegionD,Valley,271.41,211.7,0.4541,122.56,56.630435,587.87,178.5957,81.8549,0.0,386.48,494.6944,0.0,62.4,93.17559999999997,198.4987,171.8763,Low,405.0,144.2549,0.0,129.22,257.26,Main_0_2399,494.69440000000003,494.69440000000003,0.0,0.0,271.41,211.7,0.4541,93.17559999999997
2018,RegionD,Valley,271.58,211.83,0.4534,135.2266666667,60.516304,650.0,188.1032,92.3794,0.0,408.21,522.5088,0.0,62.4,127.49120000000005,216.8056,179.9117,Low,405.0,154.7794,0.0,139.69,268.52,Main_0_2399,522.5088,522.5088,0.0,0.0,271.58,211.83,0.4534,127.49120000000005
2019,RegionD,Valley,271.75,211.97,0.4505,156.048,70.395154,722.35,192.5791,105.9542,8.922799573375983,416.74,533.4272,0.0,62.4,180.0,223.2481,181.6633,Low,405.0,168.3542,0.0,162.0413333333,254.698667,Main_0_2399,533.427200426624,533.427200426624,0.0,0.0,271.75,211.97,0.4505,188.92279957337598
2020,RegionD,Valley,271.92,212.1,0.4456,166.3733333333,72.556612,800.0,206.4973,52.9264,52.72959957337605,443.18,567.2704,0.0,62.4,180.0,243.1731,188.5659,Low,405.0,115.3264,0.0,169.1933333333,273.986667,Main_0_2399,567.270400426624,567.270400426624,0.0,0.0,271.92,212.1,0.4456,232.72959957337605
2021,RegionD,Valley,272.09,212.23,0.4391,213.0106666667,91.937274,877.65,220.6395,0.0,99.36520042662391,467.41,598.2848,0.0,0.0,180.0,197.6453,165.824,Low,405.0,0.0,0.0,215.2106666667,252.199333,Main_0_2399,598.2847995733761,598.2847995733761,0.0,0.0,272.09,212.23,0.4391,279.3652004266239
2022,RegionD,Valley,272.26,212.36,0.4315,153.4266666667,68.404665,950.0,232.2192,0.0,150.74880042662403,483.79,619.2512,0.0,0.0,180.0,207.032,167.0043,Low,405.0,0.0,0.0,158.2266666667,325.563333,Main_0_2399,619.251199573376,619.251199573376,0.0,0.0,272.26,212.36,0.4315,330.74880042662403
2023,RegionD,Flat,419.11,326.91,0.4233,110.472,49.523324,1012.13,240.3447,0.0,203.34279957337606,491.24,628.7872,0.0,0.0,180.0,208.4425,164.4277,Low,405.0,0.0,0.0,114.1853333333,377.054667,Main_0_2399,628.7872004266239,628.7872004266239,0.0,0.0,419.11,326.91,0.4233,383.34279957337606
2024,RegionD,Flat,419.37,327.11,0.415,95.0373333333,44.49615,1059.81,225.4337,0.0,301.77479957337596,451.59,578.0352,0.0,0.0,180.0,172.6015,146.3296,Low,405.0,0.0,0.0,100.9973333333,350.592667,Main_0_2399,578.035200426624,578.035200426624,0.0,0.0,419.37,327.11,0.415,481.77479957337596
2025,RegionD,Flat,419.62,327.3,0.4074,96.2346666667,43.779438,1089.78,226.6431,0.0,339.987999573376,445.15,569.792,0.0,0.0,180.0,163.1489,139.7989,Low,405.0,0.0,0.0,100.3913333333,344.758667,Main_0_2399,569.792000426624,569.792000426624,0.0,0.0,419.62,327.3,0.4074,519.987999573376
2026,RegionD,Flat,419.86,327.49,0.4008,75.84,34.23913,1100.0,221.4657,0.0,373.1712,427.21,546.8288,0.0,0.0,180.0,145.3631,130.4055,Low,405.0,0.0,0.0,78.7,348.51,Main_0_2399,546.8288,546.8288,0.0,0.0,419.86,327.49,0.4008,553.1712
2027,RegionD,Flat,420.11,327.69,0.3959,115.9306666667,52.552083,1089.78,213.694,0.0,390.11280042662395,405.99,519.6672,0.0,0.0,180.0,125.9732,121.1348,Low,405.0,0.0,0.0,120.5906666667,285.399333,Main_0_2399,519.667199573376,519.667199573376,0.0,0.0,420.11,327.69,0.3959,570.112800426624
2028,RegionD,Flat,420.35,327.87,0.393,169.1306666667,75.756341,1059.81,199.921,0.0,399.208399573376,375.47,480.6016,0.0,0.0,180.0,100.6806,110.3075,Low,405.0,0.0,0.0,174.7603333333,200.709667,Main_0_2399,480.601600426624,480.601600426624,0.0,0.0,420.35,327.87,0.393,579.208399573376
2029,RegionD,Flat,420.59,328.06,0.3923,136.1733333333,63.765851,1012.13,188.1847,0.0,382.977999573376,350.9,449.152,0.0,0.0,180.0,80.9673,102.3775,Low,405.0,0.0,0.0,144.8283333333,206.071667,Main_0_2399,449.152000426624,449.152000426624,0.0,0.0,420.59,328.06,0.3923,562.977999573376
2030,RegionD,Flat,420.82,328.24,0.3938,119.36,55.5899,950.0,160.5757,0.0,387.676799573376,298.69,382.3232,0.0,0.0,180.0,41.7475,87.3241,Low,405.0,0.0,0.0,126.4883333333,172.201667,Main_0_2399,382.32320042662394,382.32320042662394,0.0,0.0,420.82,328.24,0.3938,567.676799573376
2031,RegionD,Flat,421.05,328.42,0.3976,99.0773333333,44.165534,877.65,158.826,0.0,318.570319573376,296.156,379.0797,0.0,0.0,180.0,40.2537,87.5729,Low,405.0,0.0,0.0,102.1073333333,194.048667,Main_0_2399,379.07968042662395,379.07968042662395,0.0,0.0,421.05,328.42,0.3976,498.570319573376
2032,RegionD,Flat,421.28,328.6,0.4033,81.632,36.047328,800.0,132.7693,0.0,300.82816042662404,249.353,319.1718,0.0,0.0,180.0,6.4025,75.1761,Low,405.0,0.0,0.0,83.6536666667,165.699333,Main_0_2399,319.17183957337596,319.17183957337596,0.0,0.0,421.28,328.6,0.4033,480.82816042662404
2033,RegionD,Peak,611.17,476.71,0.4107,87.1573333333,39.791667,722.35,120.1822,0.0,250.087599573376,228.33,292.2624,0.0,0.0,180.0,-180.0,0.0,Medium,405.0,0.0,172.0802,91.1373333333,137.192667,Main_0_2399,292.262400426624,292.262400426624,0.0,0.0,611.17,476.71,0.4107,430.087599573376
2034,RegionD,Peak,611.48,476.95,0.4192,80.8373333333,38.670743,650.0,124.6908,0.0,162.121599573376,240.53,307.8784,0.0,0.0,180.0,-178.8124,0.4979,Medium,405.0,0.0,182.0,87.0973333333,153.432667,Main_0_2399,307.878400426624,307.878400426624,0.0,0.0,611.48,476.95,0.4192,342.121599573376
2035,RegionD,Peak,611.78,477.19,0.4282,88.9706666667,43.188406,587.87,134.8403,0.0,68.87479999999994,264.84,338.9952,0.0,0.0,180.0,-157.8451,9.4867,Medium,405.0,0.0,182.0,96.844,167.996,Main_0_2399,338.99520000000007,338.99520000000007,0.0,0.0,611.78,477.19,0.4282,248.87479999999994
2036,RegionD,Peak,612.07,477.41,0.4373,80.672,40.199275,540.19,118.4951,0.0,56.35640042662408,237.37,303.8336,0.0,0.0,180.0,-176.6615,1.4599,Medium,405.0,0.0,182.0,89.4146666667,147.955333,Main_0_2399,303.833599573376,303.833599573376,0.0,0.0,612.07,477.41,0.4373,236.35640042662408
2037,RegionD,Peak,612.36,477.64,0.4457,96.456,48.610734,510.22,129.8402,0.0,0.0,265.38,339.6864,0.0,0.0,170.53360000000004,-5.3735,77.831,Medium,405.0,0.0,35.2198,107.726,157.654,Main_0_2399,339.6864,339.6864,0.0,0.0,612.36,477.64,0.4457,170.53360000000004
2038,RegionD,Flat,380.26,296.6,0.453,121.488,55.212862,500.0,131.3952,73.721,0.0,273.74,350.3872,0.0,0.0,149.61279957337598,56.8059,99.2034,Low,405.0,73.721,0.0,126.8313333333,146.908667,Main_0_2399,350.387200426624,350.387200426624,0.0,0.0,380.26,296.6,0.453,149.61279957337598
2039,RegionD,Flat,380.42,296.73,0.4586,145.2,63.892663,510.22,154.5246,71.1391,0.0,327.35,419.008,0.0,0.0,91.21199999999999,107.9774,121.2921,Low,405.0,71.1391,0.0,148.5,178.85,Main_0_2399,419.00800000000004,419.00800000000004,0.0,0.0,380.42,296.73,0.4586,91.21199999999999
2040,RegionD,Valley,274.86,214.39,0.4623,155.528,69.096467,540.19,172.1759,73.6028,0.0,369.52,472.9856,0.0,62.4,67.20440000000008,201.2835,167.9119,Low,405.0,136.0028,0.0,160.033,209.487,Main_0_2399,472.9856,472.9856,0.0,0.0,274.86,214.39,0.4623,67.20440000000008
2041,RegionD,Valley,274.97,214.48,0.4637,122.944,55.054348,587.87,160.6243,85.4491,0.0,347.59,444.9152,0.0,62.4,142.95479999999998,166.6909,160.7606,Low,405.0,147.8491,0.0,127.144,220.446,Main_0_2399,444.9152,444.9152,0.0,0.0,274.97,214.48,0.4637,142.95479999999998
2042,RegionD,Valley,275.08,214.56,0.4629,106.728,49.595788,650.0,181.2465,93.7507,0.0,393.33,503.4624,0.0,62.4,146.5376,204.6159,178.0387,Low,405.0,156.1507,0.0,112.988,280.342,Main_0_2399,503.4624,503.4624,0.0,0.0,275.08,214.56,0.4629,146.5376
2043,RegionD,Valley,275.18,214.64,0.4598,125.8026666667,58.19067,722.35,213.568,101.7564,0.0,462.16,591.5648,0.0,62.4,130.7852004266241,260.3968,202.4944,Low,405.0,164.1564,0.0,132.7926666667,329.367333,Main_0_2399,591.5647995733759,591.5647995733759,0.0,0.0,275.18,214.64,0.4598,130.7852004266241
2044,RegionD,Valley,275.28,214.72,0.4547,87.808,42.074275,800.0,215.0241,50.283,29.305599573375957,461.48,590.6944,0.0,62.4,180.0,258.0703,199.1906,Low,405.0,112.683,0.0,94.8213333333,366.658667,Main_0_2399,590.694400426624,590.694400426624,0.0,0.0,275.28,214.72,0.4547,209.30559957337596
2045,RegionD,Valley,275.37,214.79,0.4479,85.08,39.0274,877.65,224.5858,0.0,88.66440042662396,475.77,608.9856,0.0,0.0,180.0,204.3998,172.1726,Low,405.0,0.0,0.0,89.3446666667,386.425333,Main_0_2399,608.985599573376,608.985599573376,0.0,0.0,275.37,214.79,0.4479,268.66440042662396
2046,RegionD,Valley,275.45,214.85,0.44,72.9653333333,33.629982,950.0,225.0096,0.0,169.974399573376,468.77,600.0256,0.0,0.0,180.0,195.016,165.007,Low,405.0,0.0,0.0,76.8653333333,391.904667,Main_0_2399,600.025600426624,600.025600426624,0.0,0.0,275.45,214.85,0.44,349.974399573376
2047,RegionD,Flat,423.9,330.64,0.4315,82.7626666667,37.93365,1012.13,223.2304,0.0,248.11719957337596,456.26,584.0128,0.0,0.0,180.0,180.7824,155.6776,Low,405.0,0.0,0.0,86.7143333333,369.545667,Main_0_2399,584.012800426624,584.012800426624,0.0,0.0,423.9,330.64,0.4315,428.11719957337596
2048,RegionD,Flat,424.02,330.74,0.423,75.504,36.015625,1059.81,228.0495,0.0,295.067599573376,456.83,584.7424,0.0,0.0,180.0,176.6929,150.8811,Low,405.0,0.0,0.0,81.2483333333,375.581667,Main_0_2399,584.7424004266239,584.7424004266239,0.0,0.0,424.02,330.74,0.423,475.067599573376
2049,RegionD,Flat,424.12,330.81,0.4151,85.6533333333,39.900362,1089.78,216.6538,0.0,365.101599573376,425.53,544.6784,0.0,0.0,180.0,148.0246,136.163,Low,405.0,0.0,0.0,90.8333333333,334.696667,Main_0_2399,544.678400426624,544.678400426624,0.0,0.0,424.12,330.81,0.4151,545.101599573376
2050,RegionD,Flat,424.22,330.89,0.4083,81.44,39.464447,1100.0,220.0504,0.0,376.66559957337597,424.48,543.3344,0.0,0.0,180.0,143.284,131.9968,Low,405.0,0.0,0.0,88.6133333333,335.866667,Main_0_2399,543.334400426624,543.334400426624,0.0,0.0,424.22,330.89,0.4083,556.665599573376
2051,RegionD,Flat,424.31,330.96,0.4031,88.192,42.554348,1089.78,198.4456,0.0,427.1944,377.02,482.5856,0.0,0.0,180.0,104.14,114.5368,Low,405.0,0.0,0.0,95.712,281.308,Main_0_2399,482.5856,482.5856,0.0,0.0,424.31,330.96,0.4031,607.1944
2052,RegionD,Flat,424.4,331.03,0.3998,106.6773333333,49.325181,1059.81,194.5645,0.0,412.08520042662394,365.41,467.7248,0.0,0.0,180.0,93.1603,109.2095,Low,405.0,0.0,0.0,112.6106666667,252.799333,Main_0_2399,467.724799573376,467.724799573376,0.0,0.0,424.4,331.03,0.3998,592.0852004266239
2053,RegionD,Flat,424.47,331.09,0.3988,85.5253333333,40.621603,1012.13,184.716,0.0,391.25703999999996,344.432,440.873,0.0,0.0,180.0,76.157,102.1554,Low,405.0,0.0,0.0,91.867,252.565,Main_0_2399,440.87296000000003,440.87296000000003,0.0,0.0,424.47,331.09,0.3988,571.25704
2054,RegionD,Flat,424.53,331.13,0.4,77.1466666667,35.507246,950.0,168.9354,0.0,367.77280042662403,314.24,402.2272,0.0,0.0,180.0,53.2918,93.3167,Low,405.0,0.0,0.0,81.1966666667,233.043333,Main_0_2399,402.22719957337597,402.22719957337597,0.0,0.0,424.53,331.13,0.4,547.772800426624
2055,RegionD,Flat,424.59,331.18,0.4034,120.424,54.731658,877.65,144.7022,0.0,352.2804,269.82,345.3696,0.0,0.0,180.0,20.6674,80.9492,Low,405.0,0.0,0.0,125.724,144.096,Main_0_2399,345.3696,345.3696,0.0,0.0,424.59,331.18,0.4034,532.2804
2056,RegionD,Flat,424.64,331.22,0.4088,150.6133333333,69.044384,800.0,138.292,0.0,287.551999573376,259.725,332.448,0.0,0.0,180.0,14.156,79.371,Low,405.0,0.0,0.0,158.1133333333,101.611667,Main_0_2399,332.448000426624,332.448000426624,0.0,0.0,424.64,331.22,0.4088,467.551999573376
2057,RegionD,Peak,615.78,480.31,0.4158,155.2746666667,73.722826,722.35,126.3036,0.0,235.20120000000003,239.96,307.1488,0.0,0.0,180.0,-180.0,0.0,Medium,405.0,0.0,180.8452,166.748,73.212,Main_0_2399,307.1488,307.1488,0.0,0.0,615.78,480.31,0.4158,415.20120000000003
2058,RegionD,Peak,615.82,480.34,0.4239,146.0133333333,70.875226,650.0,126.8266,0.0,156.847999573376,244.65,313.152,0.0,0.0,180.0,-175.6746,1.8336,Medium,405.0,0.0,182.0,159.0633333333,85.586667,Main_0_2399,313.152000426624,313.152000426624,0.0,0.0,615.82,480.34,0.4239,336.847999573376
2059,RegionD,Peak,615.85,480.36,0.4326,102.656,50.411005,587.87,115.0144,0.0,118.71800000000002,225.9,289.152,0.0,0.0,180.0,-180.0,0.0,Medium,405.0,0.0,174.1376,112.681,113.219,Main_0_2399,289.152,289.152,0.0,0.0,615.85,480.36,0.4326,298.718
2060,RegionD,Peak,615.87,480.38,0.4413,112.5066666667,52.52038,540.19,111.8807,0.0,73.31639957337603,224.12,286.8736,0.0,0.0,180.0,-180.0,0.0,Medium,405.0,0.0,174.9929,119.4873333333,104.632667,Main_0_2399,286.873600426624,286.873600426624,0.0,0.0,615.87,480.38,0.4413,253.31639957337603
2061,RegionD,Peak,615.87,480.38,0.4493,81.2613333333,40.113225,510.22,132.5018,0.0,0.0,270.82,346.6496,0.0,0.0,163.57040042662396,-7.1765,77.6496,Medium,405.0,0.0,41.3244,89.5136666667,181.306333,Main_0_2399,346.64959957337607,346.64959957337607,0.0,0.0,615.87,480.38,0.4493,163.57040042662396
2062,RegionD,Flat,382.26,298.16,0.4562,88.3306666667,40.766531,500.0,140.3136,71.9373,0.0,292.32,374.1696,0.0,0.0,125.83039957337598,75.594,106.6851,Low,405.0,71.9373,0.0,93.0323333333,199.287667,Main_0_2399,374.169600426624,374.169600426624,0.0,0.0,382.26,298.16,0.4562,125.83039957337598
2063,RegionD,Flat,382.24,298.15,0.4615,119.328,53.821332,510.22,138.1776,74.4085,0.0,292.72,374.6816,0.0,0.0,135.53839999999997,72.8053,109.1466,Low,405.0,74.4085,0.0,123.873,168.847,Main_0_2399,374.68160000000006,374.68160000000006,0.0,0.0,382.24,298.15,0.4615,135.53839999999997
